,reponame,commitid,commitmsg,commitauthor,commitauthordate,comauthorlogin,shaauthorlogin,stats_total,stats_addns,stats_delns
12,kenlm,a9e2e0f99a09da65d6fd97863aaf8bbfe81a3107,"Add bye command



git-svn-id: file:///dev/shm/somefilter.svn@60 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-02-25T05:01:36Z,kpu,kpu,2,2,0
13,kenlm,644d62024cabb1f0b2d53879bb82d52528181b05,"Put sentence id in output


git-svn-id: file:///dev/shm/somefilter.svn@59 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-02-25T03:36:49Z,kpu,kpu,30,17,13
14,kenlm,0d516cbeefa03201f4720308aac577e0c4fbbea6,"New protocol supporting interleaved configuration and files along with nbest returns.



git-svn-id: file:///dev/shm/somefilter.svn@58 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-02-24T18:30:43Z,kpu,kpu,105,75,30
15,kenlm,220e4762d0a1a834f085057d3888bd7f26f26fa0,"Revamp output system, but still need to support output to tcp in Server.  



git-svn-id: file:///dev/shm/somefilter.svn@57 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-02-23T20:18:44Z,kpu,kpu,6,3,3
16,kenlm,b054dca46f5d3521682619e9b6c1ea6b791cbd69,"Make Server support SRI.  Rename Loader -> Owner for language models and expose StringPiece lookup for SALM vocabulary.  



git-svn-id: file:///dev/shm/somefilter.svn@56 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-02-19T23:23:15Z,kpu,kpu,53,43,10
17,kenlm,3546fa3e92b8cb4cfba7cfb7a4676bf18b204fae,"Apparently Server.cc got removed from svn by accident.


git-svn-id: file:///dev/shm/somefilter.svn@55 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-02-18T19:57:26Z,kpu,kpu,294,294,0
18,kenlm,c709f9d5ef306bf376cb49fe58ae99e04f9e2a39,"Move out of src directory


git-svn-id: file:///dev/shm/somefilter.svn@54 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-02-16T23:46:50Z,kpu,kpu,0,0,0
19,kenlm,fb0cc0a88b5e9b8b5afb13222609b6d3bc8d3a85,"Move lm to root


git-svn-id: file:///dev/shm/somefilter.svn@53 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-02-16T23:17:52Z,kpu,kpu,37,17,20
20,kenlm,2966742bfc77169f8759a3a967013edefbf3453f,"Move MEMT/cpp/src/Share/Numbers.hh to util/numbers.hh and get MEMT to compile again.



git-svn-id: file:///dev/shm/somefilter.svn@52 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-02-16T23:14:25Z,kpu,kpu,15,8,7
21,kenlm,67f69066699589e03d56f43e4adb3dba5a5465f7,"Move MEMT's util to public util


git-svn-id: file:///dev/shm/somefilter.svn@51 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-02-16T19:32:08Z,kpu,kpu,0,0,0
22,kenlm,fb4d524fa6e780e39cb8540d8073deab98ef195d,"Fix GetDropper call


git-svn-id: file:///dev/shm/somefilter.svn@50 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-02-13T05:17:06Z,kpu,kpu,2,1,1
23,kenlm,cf9fc83ed011141791f857283f0e0b2c5062d562,"Move LogNum into util in preparation for libAvenue.  Fix a bug with 0+0 and move tests to boost's testing framework.


git-svn-id: file:///dev/shm/somefilter.svn@49 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-02-03T19:08:36Z,kpu,kpu,301,292,9
24,kenlm,d6ccca35bee2150df66fdf7aa9ea0876a9a4144e,"Remove the configure + make system along with empty text files.  Also, revision 600 bitches.  



git-svn-id: file:///dev/shm/somefilter.svn@48 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-02-01T18:31:35Z,kpu,kpu,41,0,41
25,kenlm,7531aface3a67caef0e3199a62a21987c5300464,"Move Share/Punctuation to util/unicode


git-svn-id: file:///dev/shm/somefilter.svn@47 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-02-01T18:22:50Z,kpu,kpu,9,6,3
26,kenlm,4fb4a8aca3be8b9202a7bcfe568e45ad3b87609c,"Make OneBestMerge accept a Less as a parameter.



git-svn-id: file:///dev/shm/somefilter.svn@46 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-01-26T23:15:52Z,kpu,kpu,2,1,1
27,kenlm,cfe9746e34242d937934e1cad7ab9d62c60c147c,"NBest should work now.  It has not been thoroughly tested, but there are some tests.  


git-svn-id: file:///dev/shm/somefilter.svn@45 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-01-26T20:03:48Z,kpu,kpu,622,391,231
28,kenlm,622acc064079ea8894aac14bbf2461aa3ec73145,"Add most likely broken but totally rewritten NBest class to replace beam


git-svn-id: file:///dev/shm/somefilter.svn@44 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-01-22T16:23:14Z,kpu,kpu,540,540,0
29,kenlm,030a3ebab094aeca084987686107284cdfad8c9f,"Preliminary boost jam build files.  Makes Server but not TranslateMEMT.


git-svn-id: file:///dev/shm/somefilter.svn@43 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-01-19T22:58:39Z,kpu,kpu,13,13,0
30,kenlm,f57b90230b4aa15b1c5961b3073b52142fe2d764,"Fix compilation and remove two unused headers.


git-svn-id: file:///dev/shm/somefilter.svn@42 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-01-19T18:35:44Z,kpu,kpu,12,8,4
31,kenlm,b5a2acbf9e5dbfc8e43acb45f93f0f45c7bb4466,"Add Google's StringPiece, use it in SALM vocab, restore (untested) support for stem, rewrite _IDVocabulary for real this time


git-svn-id: file:///dev/shm/somefilter.svn@41 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-01-19T05:52:42Z,kpu,kpu,537,534,3
32,kenlm,eda554a06a77adc08729bab094f9459057c4525b,"Actually it's cleaner to use a namespace


git-svn-id: file:///dev/shm/somefilter.svn@40 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-01-19T03:38:55Z,kpu,kpu,455,320,135
33,kenlm,097692c9ea26523d9074bc005dbf4713fac01ace,"Rename SALM classes to SA.  Also, minor Makefile cleanups


git-svn-id: file:///dev/shm/somefilter.svn@39 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-01-19T02:41:36Z,kpu,kpu,57,26,31
34,kenlm,9dfbb7bc733391de27cda2553d567755239dd0dd,"File rename SALMLanguageModel -> SALanguageModel


git-svn-id: file:///dev/shm/somefilter.svn@38 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-01-19T02:32:17Z,kpu,kpu,2,1,1
35,kenlm,da9f3bac6ddbb707a6c545ebcbae9c66dddd0b7e,"Actually compiles this time.  No more SRI header pollution.  


git-svn-id: file:///dev/shm/somefilter.svn@37 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-01-19T02:12:38Z,kpu,kpu,47,26,21
36,kenlm,5c73fc692091b6a4a3f692883bdbea8ba2ff565b,"Iterator interface for history decouples history from language model.  Also, I tried to avoid recursive inclusion of SALM files everywhere.    


git-svn-id: file:///dev/shm/somefilter.svn@36 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-01-19T01:33:52Z,kpu,kpu,150,92,58
37,kenlm,11f92d33b3d7d8ca1bcd2830c74c93a7e21692a4,"Make things actually compile after removing SRI.


git-svn-id: file:///dev/shm/somefilter.svn@35 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-01-16T01:21:09Z,kpu,kpu,8,4,4
38,kenlm,892a54ab32e7c04a5677dfcf7b65ade80c264f46,"Explicit destructor so closing SRI works properly


git-svn-id: file:///dev/shm/somefilter.svn@34 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-01-16T01:15:59Z,kpu,kpu,4,4,0
39,kenlm,cd089b222882dbb19a9daeb5fd135bb0c63273fa,"Remove sri's source.  We'll treat it as a library instead.


git-svn-id: file:///dev/shm/somefilter.svn@33 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-01-16T01:10:29Z,kpu,kpu,5,3,2
40,kenlm,05296fee8ec37cdc1b2e4056d5716ef329945846,"Add loader for SRI and restrict including of SRI to only SRILanguageModel.cc


git-svn-id: file:///dev/shm/somefilter.svn@32 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-01-15T22:06:39Z,kpu,kpu,95,81,14
41,kenlm,b1355e321aa34e845b5010f5569fdca474b2dad3,"Remove old decoder :-D


git-svn-id: file:///dev/shm/somefilter.svn@31 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-01-15T20:00:47Z,kpu,kpu,3,0,3
42,kenlm,0d540682e4d4b5655ced1af5d80540a14423214d,"Server version of MEMT system


git-svn-id: file:///dev/shm/somefilter.svn@30 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-01-01T06:22:41Z,kpu,kpu,14,13,1
43,kenlm,ae8da30599220064c188a06c22c137602d335973,"Make the SALM vocab handling NULL-safe.


git-svn-id: file:///dev/shm/somefilter.svn@29 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-12-24T05:34:33Z,kpu,kpu,16,9,7
44,kenlm,a08106f408e5f6e7021885b2bd18a36a94c14e5f,"Speed up SALM vocabulary.



git-svn-id: file:///dev/shm/somefilter.svn@28 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-12-19T04:14:44Z,kpu,kpu,8,4,4
45,kenlm,f8603c3444f143c843d65782ed4e0bc81ee62e27,"Pack duplicates into history.



git-svn-id: file:///dev/shm/somefilter.svn@27 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-12-15T23:08:33Z,kpu,kpu,3,2,1
46,kenlm,3120f2423491ac550f0fec99b25a241ba500b972,"Put data structures in Entry field of HypHistory


git-svn-id: file:///dev/shm/somefilter.svn@26 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-12-15T03:06:39Z,kpu,kpu,2,1,1
47,kenlm,8c1e8ebb79ece6ed143ddbdfaeb69d9b7835fb75,"Add hash and equals functions for LM state.  Also make a separate cc file for SRI to minimize inclusion.



git-svn-id: file:///dev/shm/somefilter.svn@25 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-12-15T02:04:12Z,kpu,kpu,87,61,26
48,kenlm,b4effd5f22ddcd8575b88efb3920dc92499c77b9,"Update SRI to get what I think is ngram length.  Also, change ngram_length to a reference.


git-svn-id: file:///dev/shm/somefilter.svn@24 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-12-13T18:36:01Z,kpu,kpu,7,4,3
49,kenlm,53c98f3555031c9a2bf5066493c628011c0b055e,"Forgot to add SALMLanguageModel.cc as well


git-svn-id: file:///dev/shm/somefilter.svn@23 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-12-09T01:33:08Z,kpu,kpu,38,38,0
50,kenlm,a7c44af13c2e096761dfcab7a07f06c775e51dfe,"Make new decoder use new input system.
Remove decoder interface layer.
Change output to read from decoder directly.
Write new interface for loading and holding SALM (haven't bothered with SRI yet)
Pretend SRI calls are const, which they should be.  But they're not threadsafe!



git-svn-id: file:///dev/shm/somefilter.svn@22 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-12-08T23:35:33Z,kpu,kpu,31,25,6
51,kenlm,e27b30eaa569403a38aa8393d08395c095638edb,"Pretend SRI is const for the moment


git-svn-id: file:///dev/shm/somefilter.svn@21 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-12-06T00:24:32Z,kpu,kpu,42,22,20
52,kenlm,6796642970b06947015910201d989c77d13091b1,"Move current phrase handling to OldPhrase.


git-svn-id: file:///dev/shm/somefilter.svn@20 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-11-24T23:15:38Z,kpu,kpu,2,1,1
53,kenlm,3327ace118c4d384ea8f0195977b02a2dea9953d,"Add Output directory and write oracle files.


git-svn-id: file:///dev/shm/somefilter.svn@19 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-11-13T22:32:00Z,kpu,kpu,1,1,0
54,kenlm,e41507bbad8e56672c87d2d119abc6a4aa8dbcd3,"Move new decoder to a separate decoder directory


git-svn-id: file:///dev/shm/somefilter.svn@18 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-11-13T20:16:30Z,kpu,kpu,3,2,1
55,kenlm,979ac231faaac51ced96922fd76da84d32025300,"Move phrase detectors to a separate directory and do some minimal cleanup



git-svn-id: file:///dev/shm/somefilter.svn@17 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-11-13T17:16:21Z,kpu,kpu,1,1,0
56,kenlm,5797c7bd50ad1a128f7d5ff510fd7aa054fae330,"Top level linking using libraries instead of .o files


git-svn-id: file:///dev/shm/somefilter.svn@16 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-11-10T18:04:54Z,kpu,kpu,15,3,12
57,kenlm,64f28821946bddd94cd0b5e762c28cfb4e55b940,"Move LogTest to Share where Log.hh already is


git-svn-id: file:///dev/shm/somefilter.svn@15 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-11-10T18:01:40Z,kpu,kpu,2,1,1
58,kenlm,510f7c5fa624ec2dd836801900b968e2d2063b20,"Fix compilation error in SRILanguageModel


git-svn-id: file:///dev/shm/somefilter.svn@14 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-11-09T04:34:31Z,kpu,kpu,5,3,2
59,kenlm,2918feb3e136589c3d72b6b0170818ab749d934e,"Pass HypHistory directly to LM wrapper instead of making a vector.


git-svn-id: file:///dev/shm/somefilter.svn@13 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-11-09T01:28:48Z,kpu,kpu,58,31,27
60,kenlm,ef6f475829558d6a8c1fa690e8e482fd4bbf5a0f,"Untested SRI support



git-svn-id: file:///dev/shm/somefilter.svn@12 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-11-09T00:23:47Z,kpu,kpu,6,3,3
61,kenlm,15170018e9ef8cb3d49e715cc91ac994ef3319f5,"Fix a rather annoying reference assigned to itself bug


git-svn-id: file:///dev/shm/somefilter.svn@11 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-11-08T02:51:56Z,kpu,kpu,10,6,4
62,kenlm,547f950dcd7096321acef3ace761f812b963c54f,"Add new decoder


git-svn-id: file:///dev/shm/somefilter.svn@10 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-11-08T01:08:20Z,kpu,kpu,1,1,0
63,kenlm,5906c96d175f86036bad4a9a7c3de9c231f5dd4d,"Add new language model interface, circumventing sentence state stuff.


git-svn-id: file:///dev/shm/somefilter.svn@9 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-11-08T00:32:48Z,kpu,kpu,200,200,0
64,kenlm,610d20a17aa4b4686d013b874e2660b18a774c56,"Move SALM to LM directory


git-svn-id: file:///dev/shm/somefilter.svn@8 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-11-07T23:45:03Z,kpu,kpu,5,2,3
65,kenlm,5d336bac5b08a4b1f84a992f14ff4c71c7972e32,"Assimilate Greg's NewClient code


git-svn-id: file:///dev/shm/somefilter.svn@7 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-10-23T15:05:01Z,kpu,kpu,1,1,0
66,kenlm,6b00c0d6f2ef8b71b828230f3b4ba25fff6a865d,"SRI compiles on barrow and munich


git-svn-id: file:///dev/shm/somefilter.svn@6 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-10-23T14:50:18Z,kpu,kpu,13,7,6
67,kenlm,8c0ad700be35d8fac669d910e34ebb4addf43c26,"Remove LM directory after talking to Jon.  We'll take separate copies for now.


git-svn-id: file:///dev/shm/somefilter.svn@5 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-10-20T17:40:26Z,kpu,kpu,0,0,0
68,kenlm,692677cd5bb3bfb0c4395860572e4f20959f4fe7,"New SRI version and it compiles.


git-svn-id: file:///dev/shm/somefilter.svn@4 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-10-20T17:38:24Z,kpu,kpu,16,8,8
69,kenlm,271a7c933797ee7e0a46d433d30cc25ed08cb52c,"Add vanilla SRI LM

git-svn-id: file:///dev/shm/somefilter.svn@3 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-10-17T19:29:31Z,kpu,kpu,0,0,0
70,kenlm,a5c63bbbaf463aeef8a9b397b67fca68e2a2c684,"Update Makefiles to list .o files needed in MEMT directory


git-svn-id: file:///dev/shm/somefilter.svn@2 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-10-09T19:35:34Z,kpu,kpu,11,9,2
71,kenlm,7aa959f198de7bd152ff846a33ec826b8537da20,"Check in MEMT 2.4.1

git-svn-id: file:///dev/shm/somefilter.svn@1 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2008-10-09T16:44:09Z,kpu,kpu,35,35,0
72,kenlm,4c933684bb5a175b20fb4c98d627cce80eed2186,"Separate vocabulary TODO: use it.



git-svn-id: file:///dev/shm/somefilter.svn@172 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2010-03-05T16:44:24Z,kpu,kpu,94,94,0
73,kenlm,e6b3b67d43a088702a78fa926773b4a2ef9809bf,"More nice error messages



git-svn-id: file:///dev/shm/somefilter.svn@171 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2010-03-01T05:10:25Z,kpu,kpu,6,3,3
74,kenlm,c12adb41eeaf0fbf142f37c5d3fb7635201f9fab,"Jon complained about ReadEnd's error message.  



git-svn-id: file:///dev/shm/somefilter.svn@170 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2010-03-01T05:07:47Z,kpu,kpu,4,2,2
75,kenlm,d76e1083db6bad172d875699c1f4907b152f6c3f,"Accept lines full of whitespace the same as empty lines.  



git-svn-id: file:///dev/shm/somefilter.svn@169 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2010-02-27T21:22:23Z,kpu,kpu,16,13,3
76,kenlm,9923c47fa0b5a4674744c848eb6fe17c0b3f7379,"Actually, extract multiple vocab reading into a separate file.  Also disable SRI 
compilation in the default build.  



git-svn-id: file:///dev/shm/somefilter.svn@168 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2010-02-17T22:45:54Z,kpu,kpu,188,110,78
77,kenlm,b59339fabf39db6dd5baf0fbf9d3318ef4be50cb,"Move filter's vocab reading function to core instead of main



git-svn-id: file:///dev/shm/somefilter.svn@167 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2010-02-16T20:57:58Z,kpu,kpu,52,26,26
78,kenlm,6cd5989b915865fc6c61911835d16c86ffd50686,"Fix filter compilation for Boost 1.41



git-svn-id: file:///dev/shm/somefilter.svn@166 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2010-02-05T21:49:23Z,kpu,kpu,1,1,0
79,kenlm,b4b085496e6c6352ce11bea0855444c343036c38,"Remove crusty CMU license



git-svn-id: file:///dev/shm/somefilter.svn@165 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2010-01-27T14:48:10Z,kpu,kpu,69,0,69
80,kenlm,00821e9646675950e04d7b10e4d04016fe98b32e,"Comment fix on arpa_io.hh



git-svn-id: file:///dev/shm/somefilter.svn@164 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-11-16T17:20:25Z,kpu,kpu,4,2,2
81,kenlm,1833c4cd2b106b020af79ec02a57c98829b1bb19,"Split filter's APRA reading into arpa_io.  



git-svn-id: file:///dev/shm/somefilter.svn@163 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-11-16T17:19:35Z,kpu,kpu,397,217,180
82,kenlm,cab446ddb4295063e4b226458c3d072aaddd2fe8,"tokenize_piece doesn't need bitset



git-svn-id: file:///dev/shm/somefilter.svn@162 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-11-16T17:01:14Z,kpu,kpu,2,0,2
83,kenlm,9fa7710cb5e64c6d7a9faa748523128165bb3353,"Fix input parsing for multiple and union modes.  Indentation and more comments.  


git-svn-id: file:///dev/shm/somefilter.svn@161 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-11-16T16:58:18Z,kpu,kpu,544,285,259
84,kenlm,cc864e4158b0f4cf8f6be130b5efa480470502d3,"Don't mention unicode/stringpiece directly from tokenize_piece.  Fix indentation.  



git-svn-id: file:///dev/shm/somefilter.svn@160 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-11-16T16:55:10Z,kpu,kpu,91,45,46
85,kenlm,ae9256d4cb0bf298c7756935e0ea24bebe678c77,"Fix extra LM bug from Damianos



git-svn-id: file:///dev/shm/somefilter.svn@159 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-11-14T05:07:32Z,kpu,kpu,11,3,8
86,kenlm,2354ec54e93b63e69a10d424fdf866de7beea0bb,"Fail fast and better help message for filter.


git-svn-id: file:///dev/shm/somefilter.svn@158 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-11-13T19:25:08Z,kpu,kpu,16,9,7
87,kenlm,a550ceca64473d785976292c7a10c34e4f1ffa45,"Swapped union and multiple filtering type option names



git-svn-id: file:///dev/shm/somefilter.svn@157 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-11-12T23:42:41Z,kpu,kpu,4,2,2
88,kenlm,52c0e7451897f24bcce7ea8890ac88c8c581695e,"Fix sentence indexing



git-svn-id: file:///dev/shm/somefilter.svn@156 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-11-12T23:41:00Z,kpu,kpu,12,6,6
89,kenlm,61b73edb696722303481257a5a7f9fc8bd970075,"Main for refactored filtering



git-svn-id: file:///dev/shm/somefilter.svn@155 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-11-12T23:27:18Z,kpu,kpu,147,77,70
90,kenlm,677297ec49f52658b9454ca4634d451fb955bd2b,"Refactored filtering to support multiple output files (not tested yet).



git-svn-id: file:///dev/shm/somefilter.svn@154 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-11-12T22:52:47Z,kpu,kpu,327,221,106
91,kenlm,374fa4b02d6d4e604f2ec7e7b4a09a75c333b0b6,"Allow all tags, not just specific ones, with a single vocabulary filtering.



git-svn-id: file:///dev/shm/somefilter.svn@153 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-11-12T19:12:34Z,kpu,kpu,6,1,5
92,kenlm,6184e9f49c34bbda5a5f48e26851d89a7559290c,"Allow in_lm to be just a stream without a working tellg.  Switch to multi_intersection.  



git-svn-id: file:///dev/shm/somefilter.svn@152 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-11-12T19:10:43Z,kpu,kpu,96,28,68
93,kenlm,b9cbce1b06fb9c38481fc6a65daab7f28a66bb59,"Multiple intersection algorithm.  null_intersection is deprecated and will be replaced.  



git-svn-id: file:///dev/shm/somefilter.svn@151 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-11-12T17:02:49Z,kpu,kpu,59,0,59
94,kenlm,77eab4118f5250db81c3c477ba98d4984c615c80,"Use std::copy instead of a custom for loop



git-svn-id: file:///dev/shm/somefilter.svn@150 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-11-09T18:10:11Z,kpu,kpu,7,1,6
95,kenlm,a57bfc2417ad0766bf841787f5b14aa8b4d302b8,"Reduce size of lm::State by using an unsigned char for ngram_length_


git-svn-id: file:///dev/shm/somefilter.svn@149 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-11-09T18:03:42Z,kpu,kpu,6,3,3
96,kenlm,885adda1dee38e1397147ca5fddd44a031ab5bda,"Make filter work on its own output.



git-svn-id: file:///dev/shm/somefilter.svn@148 e102df66-1e2e-11dd-9b44-c24451a4db5e",kpu,2009-11-08T00:50:02Z,kpu,kpu,4,3,1
