,reponame,commitid,commitmsg,commitauthor,commitauthordate,comauthorlogin,shaauthorlogin,stats_total,stats_addns,stats_delns
52,build-runner,06412cea4ee3e780cbcd3e4f4eca458f61a19af6,"Merge pull request #23 from mrrrgn/exit-state

Add an EXIT return state to runner; r=Callek",Morgan Phillips,2014-12-31T22:25:02Z,usize,usize,35,32,3
53,build-runner,0b05383b169961df9e83195fe8e924d59fb26a48,Add a test which ensures that 'EXIT' states result in immediate shutdown  (without calling halt).,Morgan Phillips,2014-12-31T22:06:01Z,usize,usize,27,25,2
54,build-runner,df895470c2863a8bf235d6620736679c6a2b4658,"Add an EXIT return state to runner; r=Callek

Any task may exit runner, without calling a halt task, by returning returning with an exit code of '3'.",Morgan Phillips,2014-12-31T21:15:01Z,usize,usize,8,7,1
55,build-runner,70492eaa5c07a543b11d48acae1f5274f3f3f132,"Merge pull request #21 from mrrrgn/single-hook

Replace the concept of pre/post task hooks with a single task_hook.",Morgan Phillips,2014-12-12T17:06:32Z,usize,usize,41,16,25
56,build-runner,0121b26571cc8c79f65d04f02ccbf9687b9724a1,Replace the concept of pre/post task hooks with a single task_hook.,Morgan Phillips,2014-12-12T16:49:15Z,usize,usize,41,16,25
57,build-runner,346c7bef358e485bba876d706dad7d9d8f5c54e6,"Merge pull request #20 from mrrrgn/halt-after

Halt after",Morgan Phillips,2014-12-10T16:20:27Z,usize,usize,15,12,3
58,build-runner,d88e9910404b354f510d191ca3600f09d1a50968,Make comment a bit more clear.,Morgan Phillips,2014-12-10T15:58:54Z,usize,usize,3,1,2
59,build-runner,7f9974c2c4507155dfec1ee39a3e4a3c8031d410,Add the ability to call the halt task after all runner task iterations are completed.,Morgan Phillips,2014-12-10T15:54:08Z,usize,usize,6,6,0
60,build-runner,29bd7fd3569eac1c1b5d35c76add358a5d72c9f9,Bump version,Morgan Phillips,2014-12-09T21:31:18Z,usize,usize,2,1,1
61,build-runner,1c7174c8b1e5a72001d1dd811e245ff9b20db17d,Add a more verbose comment.,Morgan Phillips,2014-12-09T21:20:48Z,usize,usize,4,4,0
62,build-runner,962f9ed9640f1e77ab4d758944b708a0456525e2,"Merge pull request #19 from mrrrgn/single-task-retries

Retry tasks without restarting the whole task chain.",Chris AtLee,2014-12-09T20:34:42Z,catlee,catlee,61,50,11
63,build-runner,2f6d96672c4933c5aa42465d62b3a628bed0bc3f,Set correct offset for accessing test data. Fix pep8 errors.,Morgan Phillips,2014-12-09T19:25:44Z,usize,usize,17,11,6
64,build-runner,191da3b9fab0ecbeb9e78e5fa4bcd1324d5d66a8,Retry tasks without restarting the whole task chain.,Morgan Phillips,2014-12-09T17:31:31Z,usize,usize,60,47,13
65,build-runner,3772f577d9cb0b717d5bf26b05cd65848d6c89be,Bump version,Morgan Phillips,2014-12-08T18:28:18Z,usize,usize,2,1,1
66,build-runner,c8ebb0063ba1bf737b8f9c69a868a690f51d46a9,"Merge pull request #18 from mrrrgn/sorted-tasks

Sorted tasks",Rail Aliiev,2014-12-08T18:34:04Z,Rail Aliiev,Rail Aliiev,16,12,4
67,build-runner,ddc96753c759a006ef3061e4c34ec7aad7285b34,"Revert ""Remove get_task_name function""

This reverts commit 591a9cc00e48362d24b533b841e9e779e4a38b0d.",Morgan Phillips,2014-12-08T18:08:41Z,usize,usize,22,20,2
68,build-runner,9b8d53730c7cd145ccf581b940b38d756d5da251,Add test for tasks sorted by name.,Morgan Phillips,2014-12-08T17:23:18Z,usize,usize,13,11,2
69,build-runner,03fb9d504fe003d90f6601223d5bea3c10464299,"Sort root task graph nodes by name

Users expect non-configured tasks to run in sorted order (like init scripts).",Morgan Phillips,2014-12-08T17:11:58Z,usize,usize,3,1,2
70,build-runner,591a9cc00e48362d24b533b841e9e779e4a38b0d,"Remove get_task_name function

Task names should be obvious and consistent to users. get_task_name confounds user's attempts to configure tasks by hiding the name of the task (as seen by runner).",Morgan Phillips,2014-12-08T17:10:03Z,usize,usize,22,2,20
71,build-runner,7949079012c9de0dbe257c011f7b47273a5cfb16,Bump version.,Morgan Phillips,2014-11-27T02:42:37Z,usize,usize,2,1,1
72,build-runner,a7f0165d04c9158612900de7f52f56e8e1f33740,"Merge pull request #16 from mrrrgn/halt

Run the halt task when max attempts are reached on a failing task",Rail Aliiev,2014-11-27T02:05:25Z,Rail Aliiev,Rail Aliiev,14,8,6
73,build-runner,fc0dd6fe40c894396126b25d1dfa95a4b7ac6638,"Run the halt task when max attempts are reached on a failing task

This is the only sensible way to handle recurring failure on a machine with runner in an infinite loop (its intended use case).",Morgan Phillips,2014-11-27T01:57:14Z,usize,usize,14,8,6
74,build-runner,fa79ec597b6d90fcae9d717f3f343c4c54fcc7d6,Bump version.,Morgan Phillips,2014-11-24T19:43:16Z,usize,usize,8,4,4
75,build-runner,dd5937faf84421ff7af3145c44f4a94bfac845a5,"Merge pull request #10 from mrrrgn/prepost

Prepost",Rail Aliiev,2014-11-21T03:38:15Z,Rail Aliiev,Rail Aliiev,101,91,10
76,build-runner,35099a4d28c0dc58f8899241623846ed4672e7aa,Add message to failure of post_hook specific assertion.,Morgan Phillips,2014-11-20T22:34:38Z,usize,usize,3,2,1
77,build-runner,1e9c7f51e5c30418284d318d2a3f5fd8f1a0f34f,Make tests more readable and gurantee that logfile will be deleted via with_setup.,Morgan Phillips,2014-11-20T22:29:09Z,usize,usize,18,11,7
78,build-runner,0ac1a8b6d2e4d4ce7b9bcfa5547c9ec103354514,Add tests for pre/post hooks,Morgan Phillips,2014-11-20T21:26:40Z,usize,usize,51,50,1
79,build-runner,750cfed2510a5f5f6f89fa944b06cf0423e94106,"Merge pull request #11 from rail/coveralls

Submit coverage stats to coveralls.io",Morgan Phillips,2014-11-20T21:26:55Z,usize,usize,10,8,2
80,build-runner,4b001d7c82a6582c5d786664103834b2d46b7d2a,Submit coverage stats to coveralls.io,Rail Aliiev,2014-11-20T20:05:20Z,Rail Aliiev,Rail Aliiev,10,8,2
81,build-runner,d36459cb7fe2f7143ed846810c4b92928ab7527a,Fix readme formatting.,Morgan Phillips,2014-11-20T19:35:16Z,usize,usize,13,7,6
82,build-runner,7ebd0d7def86b07ce9c30c9e48ee793867dd079c,Update readme to reflect runner config changes.,Morgan Phillips,2014-11-20T19:33:32Z,usize,usize,20,13,7
83,build-runner,598e83cc9380091ffe952a0bb7e1950b74072804,"Add the ability to run pre/post commands with task data

This is useful for logging runner task status to external sources. The hooks themselves
execute arbitrary commands, passing in a json blob with task stats as an argument.",Morgan Phillips,2014-11-20T19:23:45Z,usize,usize,24,22,2
84,build-runner,c8cc5368a3ea2dbe96dc336277a6fd1d7103a8a1,"Merge pull request #9 from mrrrgn/reorg

Reorganize the project for easier addition of new features.",Morgan Phillips,2014-11-20T15:47:22Z,usize,usize,1238,836,402
85,build-runner,2425c0f5a85453109b2d8a23d5a057c5d64ff427,Move hashbangs back to the top of executable scripts.,Morgan Phillips,2014-11-20T02:44:15Z,usize,usize,10,4,6
86,build-runner,f7e1c190ed7ccaf2820b6ce08d3fe0733fd9bd42,Adds a license.,Morgan Phillips,2014-11-20T02:38:21Z,usize,usize,373,373,0
87,build-runner,d36dc36d4fb112e73559e7e80f4571c0d098e3dd,Adds license headers to all source files.,Morgan Phillips,2014-11-20T02:37:32Z,usize,usize,47,47,0
88,build-runner,6748a362c9b3c63789e7eedecfa4b6309033429d,Remove un-necessary comment and if __name__ == '__main__' from the runner package.,Morgan Phillips,2014-11-19T23:18:13Z,usize,usize,6,1,5
89,build-runner,eb5b79e02e086a43f3b5d4115801d350c643e0fb,Reorganize the project for easier addition of new features.,Morgan Phillips,2014-11-19T23:14:08Z,usize,usize,826,423,403
90,build-runner,0a9171b6c8d67a59c594cd336f8fad501fc8329c,"Merge pull request #5 from mrrrgn/interpreter

Bug 1055794 - Allows explicit setting of an interpreter for running task...",Rail Aliiev,2014-11-18T18:26:20Z,Rail Aliiev,Rail Aliiev,28,22,6
91,build-runner,b3c85c9fa7b99b90fa8b63a3fd667feb1dfcd442,remove un-necessary 'is not None' from conditionals,Morgan Phillips,2014-11-18T18:16:37Z,usize,usize,4,2,2
92,build-runner,85e696d4ddbac3fec2f1f759466ad65494fa4dad,"Merge pull request #8 from mrrrgn/tests

Tests",Rail Aliiev,2014-11-18T18:06:10Z,Rail Aliiev,Rail Aliiev,42,42,0
93,build-runner,b08c348d517e53b33e0d587ac884953bc216acbe,Cleanup un-necessary global and decrease possible wait time on 'sleep' task (in case max_time fails),Morgan Phillips,2014-11-18T17:54:57Z,usize,usize,7,3,4
94,build-runner,c03b3abe38b95a9fb93156f53546ce64c3d55074,"Add integration tests for task running

This makes it much simpler to detect how runner will behave on various platforms,
for instance, these tests would reveal problems with using runner on windows
via cmd.exe.",Morgan Phillips,2014-11-18T17:43:14Z,usize,usize,33,33,0
95,build-runner,75bfa9ed9781db48dd35c335249376b78b0dd203,Provide fodder for run_task integration testing.,Morgan Phillips,2014-11-18T16:44:12Z,usize,usize,10,10,0
96,build-runner,1e6db148e88abff52b147ea477ee60c621b6b763,Fix up gitignore for python-mode users.,Morgan Phillips,2014-11-18T16:36:20Z,usize,usize,1,1,0
97,build-runner,e977740a90c42d165f979c8305e31655df2b91e8,Shorten task_interpreter to interpreter; a more apt option name since 'task' is already implied.,Morgan Phillips,2014-11-18T05:32:56Z,usize,usize,18,9,9
98,build-runner,c1905bb146062d5e35453c314f04ed3a154288de,"Bug 1055794 - Allows explicit setting of an interpreter for running tasks

On non-posix platforms (such as Windows) hashbangs are not necessarily obeyed. As such,
in order to launch runner from a native shell (such as cmd.exe) it is necessary
to set the interpreter explicitly in runner's task Popen command. These changes
allow each task to be configured with an explicit interpreter, or, for a global
interpreter to be set for all tasks.",Morgan Phillips,2014-11-18T05:16:52Z,usize,usize,28,22,6
99,build-runner,388594a73fd1836674a23bb5bdd4ed5b0d8364c6,"Merge pull request #4 from rail/shutdown_ondemand

Bug 1093773 - Start on-demand instances using golden AMIs.",Rail Aliiev,2014-11-04T23:44:35Z,Rail Aliiev,Rail Aliiev,5,0,5
100,build-runner,74453979611949fc43951750333b43e245e81308,"Bug 1093773 - Start on-demand instances using golden AMIs.

Shut down on-demand instances will work because they are launched with
instance_initiated_shutdown_behavior set to ""terminate"".",Rail Aliiev,2014-11-04T23:41:50Z,Rail Aliiev,Rail Aliiev,5,0,5
101,build-runner,10f374698056433f79d3b7449dadd591f1a155d9,"Merge pull request #3 from mrrrgn/fixup-no-config-runs

Fixup no config runs",Rail Aliiev,2014-10-29T14:37:57Z,Rail Aliiev,Rail Aliiev,14,12,2
102,build-runner,466de6d98a29ef9d26eea37410f831af30cb1c33,Fixes broken travis config.,Morgan Phillips,2014-10-29T06:41:50Z,usize,usize,7,3,4
103,build-runner,e8bdb9b476814b41309e310d2d956cf9f9fe3579,Adds a travis file.,Morgan Phillips,2014-10-29T06:37:36Z,usize,usize,9,9,0
104,build-runner,06fef41eb432c9093509de2e100c90aeb9bb9e63,nit: taskname feels like a more appropriate variable name here.,Morgan Phillips,2014-10-29T06:30:31Z,usize,usize,8,4,4
105,build-runner,a502fd2950e0408f1db606cf11b4c89b00e36dc4,Removes need for regular expression. This makes the task name logic easier to grok.,Morgan Phillips,2014-10-29T06:28:29Z,usize,usize,13,7,6
106,build-runner,f840c30fefdef7202d7b50ad2dc9c4ee3289711a,Prevents get_task_config from attempting to interact with unset config options. This allows runner to run tasks in a directory without being passed a config file.,Morgan Phillips,2014-10-29T06:14:55Z,usize,usize,2,1,1
107,build-runner,4640ba0b214fbe6a577edb2bc7bade9755fea21c,Hardens get_task_name against failure in the case that a filename is not formatted as x-y.z,Morgan Phillips,2014-10-29T06:11:47Z,usize,usize,11,10,1
108,build-runner,ba3bcb9b9ee96fc795576071fa87553b3fc5dae3,"Merge pull request #1 from mrrrgn/runner-prefixes

Runner prefixes",Rail Aliiev,2014-10-28T21:12:53Z,Rail Aliiev,Rail Aliiev,11,9,2
109,build-runner,fcd7112d45e0bc072149322d6f14acb44ee3c7a2,Makes note of doctests in runner.,Morgan Phillips,2014-10-28T20:51:19Z,usize,usize,2,2,0
110,build-runner,fa260cc1204bcdbd814d07151f4229d9a6483658,Bug 1089633 Re-adds support for stripping dash prefixes in task filenames. A simple doctest supliments the change; r=rail,Morgan Phillips,2014-10-28T20:50:00Z,usize,usize,6,5,1
111,build-runner,dad3f2a7d09b37cffe9825c549e3c7b41387c682,Prevents annoyances for developers who install runner from their dev environment.,Morgan Phillips,2014-10-28T20:32:38Z,usize,usize,2,2,0
112,build-runner,bec5983e94006500b35241d3cf4cd346c4c4d7e9,re was imported but never used.,Morgan Phillips,2014-10-28T20:28:24Z,usize,usize,1,0,1
113,build-runner,879f74edf42bc2c73a24192d3f0968744eb1ca0e,"Merge pull request #8 from IanConnolly/dependency_management

Bug 1046891 - Add dependency management to Runner",Chris AtLee,2014-08-06T20:08:59Z,catlee,catlee,238,196,42
114,build-runner,cb5b58c510339fab81c1367228fceede68e80bab,"Merge pull request #6 from rail/randomness

Gradually recycle AMIs",Chris AtLee,2014-08-06T20:02:24Z,catlee,catlee,12,9,3
115,build-runner,cf939f1f1160796642530721661136dc90f6ec50,Missed one,Ian Connolly,2014-08-04T19:30:42Z,IanConnolly,IanConnolly,3,1,2
116,build-runner,4684037e1cfbf323313eb037727a5df10c3d1b70,Unneeded,Ian Connolly,2014-08-04T19:22:55Z,IanConnolly,IanConnolly,12,0,12
117,build-runner,3d4acbd410106e6ff6f9119cc9e9e33ebd37a657,Clean-up as per @catlee feedback,Ian Connolly,2014-08-04T19:14:37Z,IanConnolly,IanConnolly,45,33,12
118,build-runner,6492c00d0b2fc54d44e85c50dac229b5b806d916,.split returns a list...,Ian Connolly,2014-08-01T09:56:37Z,IanConnolly,IanConnolly,2,1,1
119,build-runner,97fdc10d1b5b940df296670bbceac648afd4544b,Prettier config,Ian Connolly,2014-07-31T22:13:58Z,IanConnolly,IanConnolly,2,1,1
120,build-runner,b7752714609928af3cc5303b7282c04c9382d724,Unused import,Ian Connolly,2014-07-31T22:02:28Z,IanConnolly,IanConnolly,1,0,1
121,build-runner,d10b5b6bb26c5dbe33664cd231aebe04f1885a6a,Tests!,Ian Connolly,2014-07-31T21:59:46Z,IanConnolly,IanConnolly,56,56,0
122,build-runner,102f9a043530176bb73d3d14d4daf775baa2b339,"Bumping major version, breaking changes",Ian Connolly,2014-07-31T19:24:32Z,IanConnolly,IanConnolly,2,1,1
123,build-runner,b53ee3337c699f8dc7f9a9b3591d208c1cb3b384,Integrate + old code deleted,Ian Connolly,2014-07-31T19:18:37Z,IanConnolly,IanConnolly,66,18,48
124,build-runner,6891c6dbbb3f69f85538e7c760349000f243dd54,Add un-integrated dependency code,Ian Connolly,2014-07-31T01:18:38Z,IanConnolly,IanConnolly,121,121,0
125,build-runner,d3d31b1b11bbfa779ad24cdb59014f4a031e10fe,"Merge pull request #7 from IanConnolly/config

Bug 1045730 - Add task-specific configuration to Runner",Chris AtLee,2014-07-30T13:46:03Z,catlee,catlee,49,38,11
126,build-runner,d9b0f47de5af3581944da9e0c13d46abfc53298a,Feedback from catlee,Ian Connolly,2014-07-29T21:24:24Z,IanConnolly,IanConnolly,39,21,18
127,build-runner,eec6da24c7ef64cd0b538927cc798ea50d2be7d8,Bump version,Ian Connolly,2014-07-29T20:51:55Z,IanConnolly,IanConnolly,2,1,1
